vr	liga	encoder
1.305	4.927	1.872
1.261	4.937	1.807
1.328	4.934	1.896
1.417	4.922	-1.364
1.587	4.929	-1.367
1.767	4.914	-1.369
1.902	4.917	1.817
2.055	4.922	1.824
0.954	4.932	1.900
1.095	4.927	1.858
1.117	4.934	-1.367
1.127	4.922	-1.369
1.172	4.914	1.824
1.238	4.932	1.894
1.331	4.934	1.864
1.417	4.922	1.821
1.518	4.929	-1.366
1.746	4.917	-1.367
1.966	4.917	-1.364
2.084	4.922	1.802
2.275	4.932	1.808
1.075	4.924	1.906
1.135	4.924	1.864
1.233	4.922	-1.365
1.302	4.922	-1.370
1.359	4.927	-1.361
1.416	4.929	1.850
1.660	4.934	1.885
1.738	4.914	1.841
1.705	4.924	1.854
1.300	4.924	-1.367
1.263	4.922	-1.367
1.258	4.934	1.794
1.228	4.922	1.904
1.187	4.927	1.854
1.159	4.929	1.811
1.184	4.922	-1.362
1.238	4.922	-1.369
1.298	4.909	-1.367
1.366	4.929	1.896
1.416	4.937	1.818
1.604	4.932	1.895
1.881	4.922	1.841
2.065	4.919	-1.364
2.256	4.922	-1.366
2.335	4.924	-1.364
1.034	4.922	1.808
1.218	4.932	1.862
1.312	4.922	1.818
1.375	4.929	-1.341
1.439	4.917	-1.369
1.481	4.909	-1.366
1.550	4.927	1.909
1.728	4.922	1.906
1.870	4.927	1.853
2.003	4.924	1.801
1.016	4.919	-1.362
1.050	4.922	-1.367
1.104	4.922	-1.367
1.109	4.924	1.874
1.131	4.932	1.803
1.186	4.934	1.883
1.244	4.917	1.848
1.330	4.924	-1.365
1.406	4.922	-1.365
1.552	4.917	-1.356
1.685	4.924	1.835
1.350	4.932	1.911
1.254	4.932	1.857
1.286	4.917	-1.361
1.233	4.919	-1.369
1.248	4.917	-1.365
1.341	4.924	1.862
1.293	4.922	1.854
1.258	4.932	1.857
1.318	4.924	1.877
1.421	4.922	-1.364
1.596	4.917	-1.371
1.760	4.922	-1.367
1.910	4.922	1.886
2.047	4.929	1.821
0.972	4.937	1.910
1.098	4.922	-1.291
1.117	4.937	-1.369
1.123	4.912	-1.370
1.167	4.929	1.863
1.244	4.924	1.825
1.331	4.927	1.802
1.421	4.932	1.909
1.526	4.934	-1.365
1.758	4.917	-1.370
1.970	4.929	-1.367
2.093	4.932	1.844
2.280	4.940	1.857
1.080	4.932	1.806
1.127	4.932	1.896
1.224	4.919	-1.364
1.298	4.917	-1.370
1.356	4.922	-1.362
1.414	4.924	1.910
1.669	4.927	1.818
1.742	4.937	1.905
1.687	4.922	-1.300
1.294	4.914	-1.367
1.265	4.919	-1.364
1.256	4.917	1.895
1.224	4.924	1.872
1.182	4.922	1.827
1.156	4.924	1.897
1.188	4.914	-1.361
1.244	4.914	-1.367
1.294	4.929	-1.365
1.369	4.932	1.838
1.416	4.929	1.881
1.616	4.929	1.839
1.898	4.919	1.801
2.079	4.917	-1.367
2.269	4.924	-1.370
2.344	4.924	-1.361
1.048	4.929	1.812
1.219	4.932	1.878
1.310	4.929	1.888
1.373	4.929	-1.350
1.439	4.912	-1.367
1.482	4.914	-1.367
1.555	4.929	1.848
1.732	4.942	1.864
1.873	4.924	1.813
1.993	4.927	1.910
0.740	4.906	-1.364
1.062	4.924	-1.369
1.103	4.914	-1.366
1.108	4.924	1.872
1.132	4.922	1.848
1.179	4.937	1.802
1.244	4.919	1.899
1.328	4.917	-1.367
1.407	4.922	-1.364
1.565	4.924	-1.301
1.648	4.922	1.806
1.365	4.932	1.899
1.267	4.922	1.854
1.281	4.919	-1.361
1.233	4.922	-1.367
1.254	4.917	-1.367
1.349	4.929	1.909
1.291	4.937	1.910
1.263	4.940	1.869
1.330	4.927	1.818
1.428	4.914	-1.364
1.604	4.909	-1.366
1.764	4.932	-1.362
1.916	4.922	1.899
2.027	4.922	1.813
0.985	4.937	1.871
1.100	4.922	-1.341
1.116	4.924	-1.367
1.126	4.917	-1.370
1.172	4.922	1.801
1.249	4.932	1.886
1.338	4.929	1.848
1.428	4.927	1.813
1.538	4.932	-1.366
1.778	4.919	-1.370
1.981	4.927	-1.365
2.093	4.922	1.831
2.293	4.922	1.849
1.086	4.932	1.804
1.128	4.934	1.895
1.232	4.919	-1.365
1.299	4.912	-1.371
1.360	4.922	-1.362
1.417	4.922	1.896
1.676	4.940	1.868
1.742	4.934	1.829
1.682	4.929	-1.346
1.286	4.929	-1.370
1.265	4.924	-1.370
1.254	4.934	1.866
1.226	4.927	1.845
1.184	4.929	1.910
1.162	4.940	1.874
1.196	4.917	-1.362
1.249	4.912	-1.369
1.305	4.919	-1.366
1.373	4.932	1.883
1.424	4.932	1.804
1.636	4.932	1.904
1.912	4.919	1.850
2.096	4.914	-1.362
2.285	4.912	-1.369
2.339	4.922	-1.361
1.056	4.924	1.803
1.224	4.934	1.874
1.316	4.922	1.836
1.383	4.922	-1.356
1.445	4.922	-1.370
1.481	4.927	-1.367
1.571	4.922	1.838
1.743	4.924	1.880
1.886	4.929	1.868
1.993	4.922	1.818
0.791	4.914	-1.362
1.064	4.917	-1.371
1.102	4.922	-1.366
1.106	4.932	1.864
1.137	4.934	1.911
1.192	4.932	1.862
1.258	4.917	1.820
1.338	4.922	-1.369
1.411	4.922	-1.370
1.584	4.929	1.815
1.636	4.929	1.815
1.397	4.932	1.885
1.260	4.924	1.835
1.272	4.927	-1.361
1.235	4.917	-1.370
1.260	4.924	-1.369
1.351	4.929	1.859
1.285	4.932	1.899
1.261	4.919	1.855
1.341	4.929	1.804
1.436	4.912	-1.364
1.626	4.912	-1.370
1.783	4.922	-1.361
1.934	4.927	1.826
1.991	4.937	1.864
1.004	4.934	1.813
1.106	4.922	-1.357
1.116	4.917	-1.369
1.132	4.914	-1.367
1.178	4.927	1.855
1.254	4.922	1.835
1.346	4.932	1.899
1.433	4.932	1.874
1.554	4.919	-1.364
1.803	4.912	-1.369
1.998	4.924	-1.367
2.084	4.924	1.882
2.303	4.932	1.896
1.093	4.924	1.841
1.131	4.932	1.909
1.238	4.927	-1.366
1.308	4.917	-1.366
1.365	4.924	-1.351
1.425	4.922	1.878
1.687	4.929	1.808
1.747	4.934	1.883
1.662	4.919	-1.356
1.279	4.914	-1.369
1.263	4.929	-1.369
1.248	4.914	1.808
1.223	4.932	1.826
1.183	4.929	1.874
1.165	4.924	1.818
1.198	4.922	-1.365
1.254	4.922	-1.366
1.309	4.922	-1.366
1.382	4.922	1.829
1.439	4.934	1.864
1.655	4.932	1.827
1.933	4.927	1.895
2.112	4.922	-1.370
2.292	4.927	-1.370
1.784	4.919	-1.315
1.066	4.932	1.913
1.229	4.937	1.864
1.319	4.924	1.817
1.386	4.932	-1.364
1.448	4.917	-1.367
1.486	4.924	-1.366
1.579	4.929	1.904
1.753	4.934	1.911
1.892	4.929	1.864
1.986	4.922	1.815
0.833	4.922	-1.367
1.071	4.924	-1.367
1.103	4.924	-1.360
1.112	4.927	1.867
1.142	4.914	1.830
1.193	4.922	1.838
1.260	4.934	-1.342
1.347	4.922	-1.367
1.422	4.912	-1.364
1.611	4.927	1.897
1.615	4.932	1.909
1.397	4.932	1.868
1.270	4.924	1.811
1.260	4.932	-1.364
1.243	4.914	-1.367
1.267	4.932	-1.366
1.355	4.922	1.913
1.279	4.924	1.840
1.261	4.929	1.852
1.350	4.927	1.874
1.447	4.919	-1.370
1.643	4.917	-1.367
1.794	4.924	-1.345
1.948	4.932	1.852
1.778	4.932	1.913
1.016	4.932	1.881
1.106	4.914	-1.360
1.121	4.922	-1.370
1.135	4.922	-1.366
1.183	4.929	1.876
1.261	4.934	1.869
1.352	4.932	1.813
1.436	4.927	1.890
1.569	4.917	-1.367
1.827	4.909	-1.367
2.012	4.922	-1.364
2.116	4.922	1.885
2.012	4.927	1.859
1.080	4.932	1.883
1.131	4.909	1.845
1.239	4.917	-1.369
1.309	4.919	-1.367
1.372	4.917	1.732
1.434	4.932	1.841
1.692	4.929	1.908
1.743	4.919	1.844
1.638	4.929	-1.364
1.272	4.909	-1.369
1.267	4.927	-1.366
1.248	4.924	1.873
1.223	4.924	1.867
1.177	4.917	1.808
1.159	4.924	1.900
1.202	4.922	-1.366
1.258	4.917	-1.366
1.310	4.932	-1.364
1.375	4.937	1.872
1.443	4.924	1.904
1.676	4.917	1.831
1.937	4.922	1.874
2.124	4.914	-1.366
2.306	4.927	-1.366
1.370	4.929	1.844
1.090	4.932	1.864
1.238	4.924	1.815
1.327	4.922	1.910
1.391	4.914	-1.364
1.454	4.927	-1.370
1.491	4.924	-1.362
1.596	4.937	1.844
1.762	4.927	1.885
1.905	4.927	1.824
1.986	4.924	1.802
0.887	4.922	-1.366
1.079	4.924	-1.367
1.102	4.932	-1.361
1.111	4.934	1.804
1.141	4.927	1.905
1.197	4.932	1.869
1.265	4.927	-1.356
1.351	4.924	-1.369
1.433	4.929	-1.366
1.643	4.937	1.832
1.603	4.929	1.841
1.434	4.924	1.802
1.267	4.924	1.885
1.249	4.922	-1.367
1.242	4.922	-1.365
1.282	4.914	-1.361
1.358	4.932	1.911
1.281	4.937	1.804
1.260	4.927	1.887
1.359	4.919	1.848
1.457	4.914	-1.366
1.654	4.924	-1.367
1.806	4.932	1.793
1.961	4.922	1.829
0.954	4.929	1.802
1.025	4.919	1.909
1.107	4.922	-1.364
1.118	4.922	-1.370
1.135	4.922	-1.366
1.188	4.932	1.864
1.265	4.934	1.864
1.356	4.922	1.894
1.443	4.922	1.843
1.584	4.932	-1.367
1.849	4.929	-1.367
2.019	4.929	-1.362
2.140	4.934	1.820
1.538	4.927	1.878
1.080	4.922	1.830
1.141	4.924	-1.211
1.243	4.919	-1.366
1.308	4.924	-1.366
1.373	4.929	1.862
1.470	4.924	1.820
1.695	4.924	1.901
1.743	4.924	1.852
1.606	4.927	-1.366
1.262	4.919	-1.366
1.265	4.932	-1.366
1.239	4.932	1.909
1.212	4.937	1.909
1.165	4.932	1.863
1.156	4.924	1.817
1.201	4.924	-1.369
1.256	4.924	-1.366
1.316	4.929	-1.362
1.375	4.934	1.905
1.453	4.917	1.838
1.696	4.922	1.844
1.940	4.929	-1.315
2.129	4.912	-1.364
2.308	4.932	-1.367
0.696	4.937	1.855
1.122	4.917	1.854
1.253	4.932	1.802
1.331	4.929	1.883
1.401	4.922	-1.362
1.457	4.927	-1.366
1.492	4.922	-1.362
1.611	4.932	1.902
1.770	4.934	1.811
1.919	4.929	1.872
1.988	4.917	1.827
0.913	4.909	-1.365
1.080	4.914	-1.367
1.102	4.927	-1.351
1.111	4.924	1.834
1.144	4.922	1.873
1.200	4.924	1.873
1.271	4.914	-1.361
1.360	4.927	-1.367
1.442	4.917	-1.361
1.672	4.927	1.905
1.573	4.932	1.904
1.433	4.929	1.862
1.277	4.914	1.812
1.246	4.917	-1.367
1.246	4.922	-1.366
1.289	4.922	-1.359
1.359	4.934	1.859
1.281	4.934	1.910
1.257	4.932	1.864
1.364	4.919	-1.287
1.472	4.932	-1.367
1.677	4.922	-1.367
1.817	4.940	1.811
1.980	4.929	1.905
0.633	4.917	1.836
1.036	4.924	1.906
1.107	4.932	-1.366
1.118	4.932	-1.366
1.141	4.927	-1.364
1.196	4.942	1.841
1.272	4.924	1.859
1.365	4.922	1.827
1.452	4.922	1.908
1.608	4.929	-1.367
1.878	4.922	-1.362
2.031	4.929	-1.360
2.153	4.932	1.816
0.883	4.937	1.874
1.081	4.922	1.803
1.156	4.929	-1.350
1.260	4.924	-1.366
1.321	4.940	-1.367
1.379	4.929	1.802
1.522	4.922	1.902
1.701	4.917	1.832
1.747	4.919	1.906
1.302	4.912	-1.362
1.261	4.929	-1.367
1.266	4.932	-1.362
1.238	4.932	1.874
1.209	4.929	1.887
1.165	4.922	1.832
1.167	4.917	1.906
1.212	4.922	-1.364
1.268	4.914	-1.361
1.324	4.927	-1.356
1.378	4.937	1.844
1.468	4.922	1.909
1.723	4.924	1.872
1.946	4.922	-1.348
2.142	4.924	-1.362
2.296	4.932	-1.362
1.037	4.924	1.807
1.131	4.924	1.820
1.257	4.927	1.874
1.337	4.924	1.883
1.405	4.924	-1.364
1.464	4.927	-1.366
1.498	4.924	-1.362
1.626	4.927	1.908
1.783	4.927	1.804
1.935	4.927	1.892
1.980	4.917	1.844
0.945	4.919	-1.364
1.089	4.924	-1.364
1.103	4.932	1.750
1.107	4.919	1.811
1.144	4.932	1.872
1.206	4.922	1.808
1.281	4.927	-1.362
1.369	4.917	-1.367
1.452	4.934	-1.364
1.695	4.934	1.864
1.523	4.932	1.894
1.216	4.914	1.838
1.285	4.929	1.797
1.247	4.927	-1.364
1.247	4.924	-1.367
1.291	4.934	-1.356
1.354	4.927	1.880
1.274	4.917	1.821
1.260	4.919	1.905
1.372	4.924	-1.351
1.491	4.919	-1.366
1.706	4.932	-1.364
1.823	4.934	1.853
1.993	4.934	1.854
0.725	4.922	1.807
1.047	4.932	1.871
1.113	4.929	-1.364
1.121	4.932	-1.367
1.145	4.932	-1.362
1.200	4.932	1.905
1.281	4.932	1.906
1.372	4.917	1.840
1.466	4.919	1.798
1.631	4.924	-1.366
1.905	4.934	-1.367
2.045	4.922	-1.350
2.170	4.932	1.822
0.920	4.929	1.868
1.086	4.914	1.813
1.165	4.917	-1.361
1.260	4.927	-1.366
1.324	4.927	-1.361
1.386	4.922	1.909
1.559	4.929	1.899
1.708	4.917	1.854
1.748	4.917	1.801
1.313	4.929	-1.365
1.268	4.919	-1.364
1.267	4.932	-1.361
1.234	4.922	1.913
1.201	4.922	1.807
1.165	4.922	1.882
1.168	4.919	1.829
1.218	4.917	-1.365
1.274	4.940	-1.364
1.336	4.917	-1.345
1.383	4.932	1.854
1.484	4.922	1.886
1.748	4.932	1.859
1.962	4.929	-1.359
2.161	4.924	-1.362
2.302	4.922	-1.364
0.812	4.922	1.883
1.149	4.922	1.868
1.267	4.924	1.803
1.346	4.922	1.873
1.411	4.934	-1.364
1.468	4.924	-1.364
1.505	4.932	-1.361
1.645	4.927	1.886
1.797	4.917	1.832
1.962	4.922	1.910
1.965	4.932	0.425
0.974	4.929	-1.361
1.090	4.922	-1.361
1.097	4.932	1.895
1.113	4.929	1.896
1.153	4.912	1.826
1.214	4.929	1.901
1.294	4.929	-1.362
1.378	4.932	-1.362
1.464	4.922	-1.362
1.715	4.932	1.883
1.407	4.914	1.838
1.254	4.929	1.878
1.299	4.917	1.835
1.243	4.922	-1.364
1.234	4.922	-1.364
1.291	4.932	-1.347
1.338	4.914	1.807
1.257	4.922	1.890
1.260	4.919	1.844
1.378	4.929	-1.357
1.508	4.934	-1.364
1.723	4.934	-1.361
1.834	4.919	1.854
2.005	4.924	1.883
0.806	4.919	1.806
1.064	4.924	1.900
1.116	4.922	-1.361
1.125	4.927	-1.364
1.148	4.924	-1.366
1.209	4.922	1.883
1.286	4.922	1.905
1.378	4.927	1.857
1.477	4.924	1.813
1.657	4.929	-1.366
1.928	4.934	-1.362
2.058	4.914	1.705
2.190	4.922	1.882
0.973	4.917	1.813
1.090	4.924	1.905
1.178	4.927	-1.361
1.268	4.924	-1.364
1.330	4.927	-1.366
1.389	4.924	1.872
1.570	4.922	1.849
1.709	4.927	1.802
1.741	4.932	1.909
1.319	4.929	-1.362
1.265	4.934	-1.366
1.265	4.917	-1.360
1.228	4.932	1.812
1.195	4.912	1.841
1.160	4.919	1.864
1.167	4.927	-0.827
1.221	4.924	-1.364
1.276	4.942	-1.364
1.340	4.922	1.784
1.382	4.917	1.834
1.510	4.932	1.864
1.774	4.922	1.815
2.002	4.929	-1.360
2.177	4.922	-1.364
2.296	4.929	-1.366
0.861	4.932	1.868
1.156	4.927	1.876
1.271	4.922	1.825
1.354	4.922	1.908
1.419	4.934	-1.364
1.467	4.932	-1.367
1.510	4.927	-1.361
1.664	4.929	1.901
1.808	4.914	1.867
1.976	4.914	1.812
1.884	4.952	-1.346
1.004	4.932	-1.362
1.098	4.914	-1.362
1.097	4.929	1.888
1.114	4.914	1.849
1.158	4.924	1.905
1.219	4.927	1.858
1.300	4.924	-1.361
1.382	4.924	-1.364
1.477	4.927	-1.364
1.737	4.932	1.835
1.233	4.924	1.872
1.244	4.914	1.824
1.294	4.934	1.803
1.234	4.932	-1.361
1.228	4.919	-1.364
1.298	4.924	1.826
1.316	4.912	1.821
1.258	4.917	1.839
1.277	4.934	1.885
1.387	4.917	-1.357
1.523	4.929	-1.364
1.742	4.927	-1.365
1.851	4.937	1.838
2.021	4.917	1.844
0.854	4.919	1.868
1.071	4.929	1.891
1.117	4.934	-1.361
1.125	4.934	-1.366
1.150	4.922	-1.364
1.209	4.917	1.909
1.298	4.917	1.841
1.388	4.924	1.801
1.484	4.929	-1.333
1.678	4.932	-1.361
1.949	4.924	-1.367
2.055	4.914	1.826
2.204	4.914	1.797
1.001	4.932	1.901
1.086	4.924	1.874
1.183	4.924	-1.360
1.270	4.934	-1.366
1.330	4.932	-1.365
1.389	4.917	1.804
1.594	4.914	1.826
1.718	4.924	1.866
1.733	4.929	1.888
1.324	4.929	-1.362
1.257	4.924	-1.366
1.260	4.914	-1.362
1.223	4.906	1.806
1.188	4.924	1.853
1.156	4.929	1.804
1.174	4.932	-1.343
1.228	4.929	-1.362
1.279	4.929	-1.366
1.341	4.922	1.860
1.387	4.922	1.906
1.533	4.932	1.888
1.804	4.924	1.845
2.035	4.937	-1.361
2.190	4.929	-1.364
2.298	4.934	-1.364
0.936	4.927	1.817
1.178	4.919	1.839
1.286	4.919	1.909
1.359	4.945	1.867
1.424	4.934	-1.362
1.472	4.924	-1.362
1.518	4.929	-1.359
1.683	4.912	1.839
1.830	4.919	1.906
1.993	4.932	1.860
1.855	4.917	-1.352
1.019	4.929	-1.362
1.095	4.922	-1.364
1.098	4.909	1.802
1.117	4.922	1.901
1.163	4.922	1.854
1.229	4.929	1.808
1.308	4.934	-1.361
1.387	4.929	-1.364
1.492	4.922	-1.367
1.748	4.917	1.807
1.338	4.924	1.891
1.237	4.927	1.852
1.286	4.929	-1.267
1.230	4.927	-1.362
1.233	4.929	-1.366
1.316	4.922	1.832
1.305	4.919	1.799
1.257	4.929	1.882
1.294	4.922	1.850
1.396	4.929	-1.361
1.548	4.937	-1.362
1.757	4.922	-1.366
1.873	4.919	1.906
2.032	4.922	1.848
0.898	4.927	1.854
1.079	4.927	1.808
1.117	4.932	-1.361
1.122	4.914	-1.362
1.151	4.929	-1.361
1.216	4.922	1.904
1.305	4.914	1.825
1.396	4.929	1.905
1.498	4.917	-1.352
1.705	4.922	-1.364
1.962	4.919	-1.367
2.055	4.929	1.845
2.228	4.924	1.815
1.028	4.924	1.905
1.103	4.929	1.864
1.210	4.934	-1.361
1.285	4.929	-1.366
1.341	4.917	-1.366
1.396	4.917	1.883
1.627	4.912	1.804
1.727	4.932	1.905
1.728	4.932	1.882
1.323	4.929	-1.361
1.252	4.929	-1.367
1.256	4.927	-1.351
1.219	4.922	1.872
1.187	4.927	1.822
1.159	4.932	1.872
1.183	4.924	-1.352
1.233	4.932	-1.365
1.288	4.929	-1.366
1.351	4.927	1.812
1.391	4.917	1.804
1.564	4.922	1.888
1.832	4.922	1.843
2.055	4.929	-1.360
2.206	4.924	-1.364
2.317	4.924	-1.366
0.981	4.912	1.808
1.196	4.912	1.844
1.295	4.922	1.801
1.370	4.927	1.887
1.433	4.932	-1.361
1.473	4.922	-1.366
1.529	4.922	1.419
1.702	4.914	1.844
1.848	4.914	1.812
2.000	4.927	1.909
1.744	4.934	-1.359
1.032	4.934	-1.367
1.097	4.922	-1.365
1.097	4.927	1.835
1.116	4.922	1.890
1.167	4.914	1.844
1.230	4.929	1.801
1.316	4.934	-1.361
1.393	4.917	-1.362
1.515	4.932	-1.361
1.746	4.914	1.905
1.261	4.914	1.804
1.258	4.927	1.883
1.274	4.922	-1.351
1.225	4.932	-1.364
1.230	4.932	-1.361
1.318	4.914	1.796
1.291	4.929	1.880
1.260	4.917	1.852
1.305	4.924	1.808
1.407	4.922	-1.361
1.569	4.927	-1.364
1.748	4.929	-1.364
1.888	4.929	1.859
2.041	4.927	1.901
0.931	4.927	1.859
1.092	4.927	1.813
1.120	4.929	-1.365
1.122	4.924	-1.366
1.158	4.922	-1.336
1.224	4.927	1.855
1.314	4.924	1.867
1.410	4.917	1.821
1.509	4.932	-1.361
1.733	4.922	-1.364
1.966	4.922	-1.364
2.088	4.927	1.841
2.260	4.914	1.822
1.050	4.917	1.900
1.106	4.919	1.854
1.209	4.922	-1.362
1.288	4.919	-1.361
1.344	4.917	-1.365
1.402	4.914	1.841
1.646	4.909	1.831
1.734	4.924	1.902
1.711	4.924	1.882
1.314	4.932	-1.362
1.268	4.922	-1.362
1.254	4.914	1.614
1.218	4.924	1.864
1.177	4.919	1.801
1.153	4.924	1.890
1.179	4.919	-1.360
1.239	4.934	-1.364
1.291	4.932	-1.362
1.354	4.922	1.818
1.397	4.914	1.839
1.590	4.929	1.885
1.867	4.932	1.890
2.064	4.932	-1.366
2.238	4.924	-1.362
2.332	4.932	-1.362
1.024	4.932	1.910
1.206	4.932	1.864
1.300	4.927	1.836
1.372	4.932	-1.257
1.436	4.924	-1.366
1.476	4.929	-1.362
1.542	4.927	1.813
1.713	4.929	1.804
1.854	4.932	1.873
1.998	4.914	1.829
0.964	4.924	-1.364
1.044	4.934	-1.366
1.099	4.932	-1.361
1.102	4.934	1.811
1.123	4.914	1.818
1.173	4.929	1.866
1.237	4.922	1.812
1.324	4.914	-1.364
1.400	4.932	-1.367
1.538	4.932	-1.352
1.681	4.932	1.888
1.326	4.919	1.818
1.253	4.922	1.885
1.266	4.919	-1.361
1.229	4.929	-1.365
1.234	4.924	-1.366
1.327	4.932	1.868
1.284	4.927	1.845
1.253	4.924	1.905
1.304	4.922	1.854
1.407	4.922	-1.364
1.579	4.932	-1.366
1.753	4.922	-1.361
1.901	4.917	1.839
2.032	4.922	1.836
0.959	4.924	1.869
1.089	4.929	-1.220
1.116	4.924	-1.370
1.125	4.934	-1.367
1.164	4.929	1.876
1.234	4.932	1.834
1.326	4.929	1.864
1.411	4.922	1.886
1.524	4.917	-1.362
1.757	4.919	-1.366
1.970	4.932	-1.366
2.093	4.929	1.895
2.266	4.932	1.888
1.071	4.912	1.840
1.113	4.914	1.798
1.212	4.909	-1.364
1.290	4.922	-1.366
1.352	4.919	-1.360
1.407	4.927	1.888
1.666	4.929	1.895
1.739	4.924	1.868
1.686	4.914	-1.286
1.303	4.924	-1.369
1.267	4.919	-1.367
1.254	4.937	1.816
1.218	4.929	1.905
1.176	4.934	1.862
1.148	4.917	1.820
1.179	4.919	-1.366
1.238	4.929	-1.367
1.290	4.924	-1.364
1.360	4.932	1.832
1.408	4.929	1.882
1.613	4.917	1.824
1.892	4.922	1.821
2.075	4.914	-1.364
2.254	4.919	-1.366
2.334	4.937	-1.359
1.024	4.919	1.807
1.204	4.932	1.900
1.300	4.917	1.858
1.374	4.919	-1.351
1.438	4.929	-1.366
1.476	4.927	-1.366
1.554	4.929	1.899
1.725	4.934	1.900
1.870	4.917	1.835
1.986	4.922	1.887
0.733	4.917	-1.362
1.055	4.924	-1.366
1.098	4.922	-1.361
1.102	4.924	1.911
1.126	4.929	1.826
1.173	4.924	1.900
1.239	4.914	1.848
1.330	4.922	-1.364
1.401	4.919	-1.367
1.565	4.937	1.654
1.638	4.922	1.909
1.406	4.934	1.866
1.253	4.917	1.818
1.265	4.917	-1.362
1.230	4.922	-1.366
1.248	4.919	-1.362
1.340	4.929	1.890
1.279	4.932	1.885
1.257	4.914	1.834
1.331	4.922	1.880
1.422	4.924	-1.367
1.606	4.917	-1.367
1.762	4.927	-1.359
1.915	4.922	1.816
2.008	4.932	1.892
0.982	4.917	1.832
1.095	4.922	-1.352
1.114	4.932	-1.362
1.126	4.922	-1.366
1.168	4.932	1.882
1.240	4.927	1.859
1.331	4.929	1.804
1.417	4.924	1.900
1.542	4.917	-1.362
1.784	4.929	-1.365
1.990	4.932	-1.362
2.078	4.927	1.877
2.275	4.929	1.904
1.083	4.934	1.859
1.118	4.914	1.810
1.223	4.922	-1.364
1.293	4.922	-1.366
1.359	4.937	-1.353
1.410	4.924	1.880
1.672	4.922	1.811
1.738	4.922	1.900
1.660	4.927	-1.356
1.285	4.919	-1.366
1.261	4.932	-1.364
1.248	4.937	1.864
1.210	4.917	1.845
1.167	4.929	1.899
1.150	4.924	1.850
1.192	4.924	-1.364
1.247	4.922	-1.366
1.302	4.932	-1.361
1.369	4.932	1.859
1.421	4.929	1.908
1.641	4.919	1.869
1.920	4.912	1.827
2.098	4.929	-1.364
2.271	4.927	-1.366
1.996	4.929	-1.345
1.061	4.922	1.904
1.219	4.919	1.843
1.309	4.924	1.876
1.380	4.929	-1.360
1.442	4.924	-1.366
1.480	4.932	-1.362
1.569	4.929	1.839
1.737	4.924	1.841
1.884	4.922	1.906
1.984	4.929	1.864
0.831	4.932	-1.365
1.066	4.927	-1.364
1.099	4.927	-1.360
1.100	4.922	1.900
1.125	4.909	1.850
1.182	4.922	1.799
1.251	4.929	-1.324
1.338	4.924	-1.364
1.414	4.927	-1.362
1.589	4.924	1.850
1.599	4.919	1.830
1.431	4.922	1.905
1.265	4.922	1.855
1.261	4.932	-1.364
1.232	4.922	-1.362
1.254	4.927	-1.362
1.338	4.927	1.900
1.267	4.914	1.811
1.256	4.924	1.886
1.338	4.927	1.890
1.438	4.924	-1.362
1.624	4.922	-1.365
1.776	4.922	-1.353
1.929	4.924	1.925
1.519	4.927	1.859
1.004	4.922	1.827
1.104	4.932	-1.361
1.114	4.934	-1.364
1.125	4.932	-1.365
1.173	4.922	1.862
1.248	4.922	1.902
1.341	4.922	1.852
1.431	4.929	1.803
1.566	4.924	-1.365
1.817	4.934	-1.362
2.010	4.919	-1.366
2.094	4.914	1.904
2.251	4.914	1.807
1.081	4.932	1.894
1.128	4.917	1.841
1.230	4.922	-1.362
1.299	4.937	-1.366
1.360	4.917	1.142
1.430	4.917	1.835
1.681	4.934	1.900
1.742	4.914	1.841
1.636	4.937	-1.361
1.274	4.929	-1.362
1.265	4.922	-1.365
1.237	4.914	1.904
1.205	4.917	1.901
1.162	4.922	1.852
1.153	4.932	1.803
1.193	4.922	-1.361
1.246	4.924	-1.364
1.298	4.919	-1.364
1.366	4.914	1.894
1.433	4.922	1.821
1.672	4.924	1.895
1.933	4.924	1.841
2.105	4.932	-1.362
2.282	4.922	-1.367
1.125	4.934	1.802
1.089	4.914	1.845
1.238	4.917	1.855
1.321	4.927	1.802
1.389	4.937	-1.360
1.450	4.917	-1.364
1.482	4.932	-1.364
1.585	4.917	1.812
1.756	4.912	1.835
1.905	4.927	1.896
1.985	4.932	1.882
0.887	4.932	-1.362
1.074	4.922	-1.367
1.097	4.914	-1.361
1.098	4.919	1.799
1.131	4.922	1.882
1.187	4.922	1.834
1.261	4.937	-1.356
1.346	4.932	-1.362
1.420	4.922	-1.367
1.626	4.924	1.900
1.541	4.922	1.895
1.379	4.922	1.835
1.282	4.922	1.894
1.240	4.924	-1.361
1.228	4.929	-1.362
1.257	4.917	-1.364
1.336	4.909	1.801
1.270	4.922	1.876
1.249	4.922	1.840
1.349	4.927	1.820
1.448	4.929	-1.364
1.652	4.922	-1.367
1.793	4.922	1.829
1.951	4.912	1.824
0.988	4.922	1.906
1.023	4.932	1.854
1.104	4.932	-1.360
1.111	4.929	-1.364
1.125	4.932	-1.365
1.178	4.917	1.878
1.260	4.917	1.910
1.350	4.932	1.873
1.442	4.922	1.834
1.587	4.937	-1.361
1.848	4.934	-1.367
2.021	4.922	-1.361
2.117	4.922	1.886
1.649	4.922	1.798
1.081	4.934	1.880
1.137	4.934	-1.303
1.233	4.922	-1.365
1.300	4.922	-1.366
1.359	4.929	1.839
1.478	4.919	1.813
1.695	4.929	1.872
1.743	4.917	1.821
1.593	4.932	-1.361
